SK_ID_CURR,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE
109760,0,F,-7799,-7246,195235.36,1040983.48,47410.36,Lower secondary,Widow,House / apartment,Working,0.6143,0.6377,0.5176,2,0.0878,5,0.7354,0.0256,0.57
109761,0,M,-24196,-9642,259784.37,1431134.94,98958.56,Secondary,Separated,House / apartment,Working,0.4687,0.3964,0.5779,1,0.1042,3,0.8609,0.3133,6.08
109762,0,F,-9385,-9839,27021.66,76681.03,5872.08,Incomplete higher,Married,With parents,Working,0.2269,0.5119,0.4991,4,0.1138,0,0.787,0.3204,4.94
109763,0,M,-9898,-11434,132289.59,635470.3,35639.67,Secondary,Married,House / apartment,Working,0.6182,0.5363,0.3518,1,0.1133,2,0.8834,0.0035,0.08
109764,0,F,-11199,-7998,270003.74,1560699.3,64730.78,Secondary,Married,House / apartment,Working,0.837,0.4116,0.6315,2,0.0732,1,0.6492,0.0286,0.41
109765,0,F,-9326,-12035,244869.49,843530.72,64525.52,Higher education,Civil marriage,House / apartment,Self-employed,0.3731,0.4317,0.7044,2,0.2516,1,0.8198,0.0449,0.07
109766,0,F,-8793,-570,75293.73,140559.92,14000.28,Secondary,Married,With parents,Pensioner,0.6046,0.4979,0.765,6,0.1347,2,0.7933,0.0019,0.05
109767,0,F,-9538,-3172,125298.34,657921.56,35237.29,Secondary,Single / not married,House / apartment,Working,0.7196,0.4081,0.6225,4,0.1166,0,0.4803,0.0688,1.67
109768,0,F,-15981,-7499,36497.5,165381.14,8245.24,Incomplete higher,Married,House / apartment,State servant,0.3744,0.555,0.7619,1,0.0073,0,0.7578,0.0223,0.55
109769,1,M,-13962,-7627,184821.55,907840.49,40445.11,Secondary,Married,House / apartment,Self-employed,0.473,0.2436,0.5774,3,0.1731,4,0.8316,0.1909,0.05
109770,0,M,-13393,-14109,52269.56,233648.94,13038.27,Lower secondary,Married,House / apartment,Commercial associate,0.3888,0.4628,0.4634,3,0.0067,3,0.6124,0.29,2.57
109771,0,F,-10372,365243,274241.07,929330.37,56253.51,Incomplete higher,Married,House / apartment,Working,0.6595,0.4587,0.4238,1,0.1243,2,0.7868,0.0533,1.18
109772,0,F,-24700,-5937,282235.94,1648368.35,145123.72,Secondary,Single / not married,House / apartment,Working,0.3483,0.4666,0.3806,2,0.0622,1,0.8428,0.0387,0.05
109773,0,M,-13246,-8564,113447.82,487921.55,33407.99,Secondary,Separated,Municipal apartment,Commercial associate,0.3333,0.5674,0.6795,2,0.0981,4,0.6286,0.0682,0.97
109774,0,F,-15754,-1696,196163.11,757933.71,56287.65,Higher education,Civil marriage,House / apartment,Commercial associate,0.5353,0.6136,0.5154,1,0.0038,1,0.8807,0.1748,1.9
109775,0,F,-9843,-5714,130691.61,523322.09,47947.67,Higher education,Single / not married,Municipal apartment,Commercial associate,0.4866,0.5248,0.3108,3,0.0505,2,0.6688,0.1032,1.64
109776,0,F,-11094,-310,168223.65,830403.98,28628.69,Higher education,Married,House / apartment,Pensioner,0.6551,0.4926,0.3305,3,0.0008,2,0.4234,0.2993,6.5
109777,1,M,-11490,-2191,78355.18,332291.43,27609.84,Secondary,Married,House / apartment,Working,0.2675,0.5567,0.4666,1,0.1311,4,0.7984,0.0309,0.21
109778,0,F,-24661,-6019,207393.02,379737.09,18446.41,Higher education,Married,House / apartment,Working,0.5281,0.4916,0.5397,1,0.0451,3,0.8154,0.2343,4.18
109779,0,F,-10452,-73,59715.57,164145.31,9733.56,Secondary,Married,Rented apartment,State servant,0.4206,0.4598,0.5365,5,0.0594,1,0.7928,0.1177,2.92
109780,0,F,-16490,-2705,53827.43,205056.76,10224.47,Incomplete higher,Married,Rented apartment,Working,0.5816,0.3951,0.6739,3,0.1056,3,0.8336,0.1246,1.65
109781,0,M,-17032,-13054,137714.7,308902.31,14803.04,Higher education,Single / not married,House / apartment,Self-employed,0.5347,0.7291,0.4135,2,0.1029,0,0.6591,0.0252,0.31
109782,0,F,-8606,-12186,131113.18,701591.93,36082.83,Secondary,Civil marriage,With parents,Working,0.5393,0.4811,0.6533,5,0.1542,1,0.9542,0.0869,1.44
109783,0,M,-13576,-8301,171059.37,854394.29,56003.55,Incomplete higher,Single / not married,House / apartment,Working,0.4297,0.3424,0.3624,0,0.0413,2,0.9015,0.3731,9.12
109784,1,F,-8746,-13902,103029.53,505306.33,32611.0,Higher education,Widow,House / apartment,Commercial associate,0.4268,0.4496,0.456,1,0.0208,1,0.8521,0.2476,5.18
109785,0,F,-10428,-450,415455.35,1497484.1,127441.26,Incomplete higher,Married,House / apartment,State servant,0.477,0.5624,0.3835,1,0.014,4,0.8555,0.377,4.04
109786,0,F,-19377,-13731,160866.92,451219.63,26401.74,Secondary,Separated,Rented apartment,Working,0.5645,0.2135,0.4812,3,0.1063,2,0.8231,0.1838,3.9
109787,0,F,-17466,-7243,167390.55,882257.0,55262.51,Secondary,Married,Rented apartment,Working,0.6785,0.5678,0.4458,2,0.0614,0,0.658,0.0927,1.13
109788,0,F,-16149,-5468,164140.6,506788.8,16987.05,Secondary,Single / not married,House / apartment,Self-employed,0.7181,0.7919,0.3436,4,0.1911,3,0.7179,0.0382,0.52
109789,0,F,-11117,-11543,255659.16,1026028.76,102050.95,Secondary,Married,Municipal apartment,Working,0.2823,0.6572,0.5557,1,0.3212,1,0.9588,0.158,3.51
109790,0,F,-18464,365243,202158.96,569702.47,27508.67,Secondary,Civil marriage,House / apartment,Working,0.5489,0.7249,0.4228,6,0.019,2,0.9127,0.264,6.46
109791,0,F,-23479,-8779,187795.68,1112059.13,37355.07,Lower secondary,Married,House / apartment,Pensioner,0.3526,0.5155,0.3479,3,0.202,3,0.6983,0.0765,1.68
109792,0,F,-22496,-4600,220751.13,1033990.68,36393.7,Lower secondary,Married,With parents,Working,0.3045,0.6583,0.3657,4,0.0283,2,0.7537,0.1097,1.13
109793,1,F,-10397,-7651,53985.02,315346.69,13557.8,Secondary,Married,With parents,Self-employed,0.3302,0.3399,0.5858,6,0.2154,1,0.7404,0.0388,0.26
109794,0,F,-19486,-1884,55118.12,320954.15,19181.4,Secondary,Married,Rented apartment,Pensioner,0.6427,0.4111,0.5833,1,0.1187,1,0.8074,0.1239,2.37
109795,0,F,-11662,-3138,141233.2,344839.05,14370.44,Incomplete higher,Single / not married,Municipal apartment,Working,0.4257,0.3992,0.3269,2,0.126,2,0.8094,0.4033,2.4
109796,0,F,-22713,-8161,132095.36,632600.0,22117.95,Secondary,Married,Rented apartment,Commercial associate,0.3821,0.6504,0.4851,1,0.2718,1,0.6974,0.0496,1.1
109797,0,M,-15759,-13778,202581.07,728423.61,36550.51,Lower secondary,Separated,House / apartment,Pensioner,0.634,0.5369,0.3884,0,0.2642,1,0.7269,0.1255,2.07
109798,0,M,-20582,-2718,148896.88,645594.88,41521.12,Secondary,Married,House / apartment,Working,0.5454,0.4901,0.3635,3,0.2883,0,0.9658,0.0613,0.68
109799,0,F,-16945,-8445,202810.17,729364.54,87973.9,Secondary,Single / not married,House / apartment,Commercial associate,0.6033,0.4581,0.3791,0,0.1337,2,0.8517,0.2529,4.22
109800,0,F,-19361,-867,74229.92,130420.73,6815.36,Higher education,Married,Rented apartment,Self-employed,0.5151,0.4456,0.683,2,0.1741,1,0.7863,0.1366,2.84
109801,0,M,-24020,-7390,146398.92,668196.84,66505.52,Incomplete higher,Single / not married,House / apartment,Working,0.4552,0.8053,0.5008,2,0.1479,1,0.6544,0.2556,2.34
109802,1,M,-9709,-12401,70433.11,260149.17,17332.81,Higher education,Married,House / apartment,Working,0.353,0.4821,0.7349,3,0.081,3,0.7583,0.4678,8.62
109803,0,M,-23461,-4954,182183.89,382832.39,17644.11,Higher education,Separated,House / apartment,State servant,0.3536,0.5198,0.4274,1,0.3303,0,0.882,0.0895,2.17
109804,0,M,-15935,-11658,52414.75,233153.35,16523.0,Secondary,Married,House / apartment,Working,0.6441,0.5061,0.7284,1,0.1464,2,0.6632,0.0803,1.09
109805,0,F,-9841,-5738,178362.01,395450.96,30595.72,Secondary,Single / not married,Rented apartment,Working,0.7667,0.4798,0.3043,4,0.028,0,0.7383,0.0699,0.82
109806,1,F,-15045,-13523,65647.21,357419.7,17058.16,Incomplete higher,Married,Municipal apartment,Working,0.3274,0.183,0.285,6,0.4036,1,0.7547,0.2576,4.83
109807,0,F,-8298,-9179,119259.82,190221.25,19793.2,Higher education,Single / not married,House / apartment,Working,0.462,0.3449,0.492,2,0.1389,2,0.4862,0.0176,0.02
109808,0,F,-16970,-4780,240917.6,817715.49,28766.81,Higher education,Married,House / apartment,Working,0.2597,0.4279,0.2801,4,0.3227,1,0.8389,0.2091,4.62
109809,0,F,-15747,-3872,166884.79,507794.85,17136.33,Higher education,Civil marriage,Municipal apartment,Working,0.3955,0.6908,0.4153,3,0.1171,3,0.6301,0.0732,1.66
109810,0,M,-14295,-12712,59568.78,326118.2,10957.65,Secondary,Single / not married,Rented apartment,Working,0.6575,0.3562,0.2458,1,0.2098,4,0.7857,0.0757,1.25
109811,0,F,-15245,-7021,101740.77,493092.08,60522.05,Secondary,Single / not married,House / apartment,Self-employed,0.6601,0.4037,0.3519,4,0.0622,0,0.7369,0.1264,0.82
109812,0,M,-18396,-5817,64488.48,173482.78,21547.05,Higher education,Single / not married,Rented apartment,Working,0.4741,0.7301,0.3659,2,0.0221,2,0.9369,0.0125,0.18
109813,1,F,-22085,-8565,57981.71,175395.8,17078.68,Lower secondary,Married,Municipal apartment,Working,0.5411,0.3874,0.2765,2,0.2844,1,0.8675,0.104,1.89
109814,0,F,-14319,-1062,157112.09,685627.2,24331.06,Lower secondary,Civil marriage,With parents,State servant,0.5649,0.397,0.4644,4,0.1714,0,0.6707,0.2756,6.69
109815,0,M,-7601,-2684,200418.73,1173562.8,43262.19,Secondary,Married,House / apartment,Commercial associate,0.3929,0.7057,0.4766,3,0.014,4,0.7177,0.0731,0.53
109816,0,F,-17272,-6684,187649.9,624666.59,74448.56,Secondary,Widow,With parents,Self-employed,0.5258,0.6423,0.2822,2,0.0222,0,0.8482,0.2195,3.19
109817,1,F,-24196,-4250,205139.34,1078208.43,112602.0,Secondary,Single / not married,House / apartment,Working,0.5931,0.493,0.6031,3,0.2645,3,0.7527,0.4822,10.39
109818,1,F,-14362,-8085,146305.04,692067.99,47155.36,Higher education,Married,House / apartment,Commercial associate,0.2094,0.2691,0.3627,3,0.1675,4,0.8865,0.3337,3.28
109819,0,F,-9493,-5086,126707.35,592780.18,41908.29,Higher education,Single / not married,Municipal apartment,Working,0.6828,0.495,0.5389,3,0.1646,1,0.6055,0.236,3.92
109820,0,F,-23428,-6308,81618.55,210137.06,26158.38,Secondary,Married,Municipal apartment,Commercial associate,0.2893,0.8188,0.6605,4,0.0497,0,0.7886,0.2084,2.63
109821,0,F,-14799,-11376,115607.51,188899.76,19292.91,Lower secondary,Single / not married,House / apartment,Working,0.4613,0.4127,0.3473,0,0.2284,2,0.6293,0.0176,0.19
109822,0,M,-13978,-11467,71200.73,257243.73,11223.8,Secondary,Single / not married,House / apartment,Working,0.4637,0.4153,0.6939,2,0.0294,7,0.7316,0.1605,3.36
109823,0,F,-12582,-4269,92518.04,392306.52,18677.14,Incomplete higher,Single / not married,With parents,Working,0.4198,0.5368,0.4483,2,0.0202,3,0.8069,0.0773,1.33
109824,0,F,-20372,-5136,154648.45,564353.03,35754.06,Lower secondary,Married,House / apartment,Working,0.4053,0.3117,0.4703,2,0.1725,0,0.9027,0.0637,0.44
109825,0,F,-9907,-9341,138027.28,445739.33,33292.12,Lower secondary,Married,With parents,Working,0.5193,0.4065,0.7499,2,0.0104,1,0.8228,0.4233,4.4
109826,0,F,-18276,-13447,794605.0,2223510.68,120586.92,Higher education,Married,Municipal apartment,Working,0.1955,0.5305,0.416,5,0.0594,0,0.7396,0.2173,5.18
109827,1,F,-13536,-7948,70249.78,377048.23,17101.52,Higher education,Married,With parents,Working,0.624,0.442,0.3079,2,0.3667,2,0.825,0.3201,7.28
109828,0,F,-14195,-1082,137474.77,311227.92,21167.69,Secondary,Married,House / apartment,Working,0.3845,0.393,0.5305,0,0.209,4,0.441,0.1697,2.71
109829,0,M,-11157,-8702,67302.14,102578.48,9389.05,Secondary,Married,House / apartment,Working,0.4661,0.4493,0.3977,2,0.3212,2,0.9209,0.0857,0.61
109830,0,F,-21744,-10517,118980.84,236387.37,8388.38,Lower secondary,Married,Rented apartment,Working,0.1415,0.4581,0.4403,3,0.1694,2,0.748,0.2594,1.6
109831,0,F,-15411,-13674,121673.77,424957.06,40291.42,Secondary,Married,House / apartment,Working,0.5045,0.5509,0.7215,3,0.0605,4,0.7013,0.0296,0.46
109832,0,F,-23889,-13563,234376.49,942333.08,35628.91,Secondary,Single / not married,With parents,Working,0.5901,0.5203,0.6061,5,0.0417,0,0.7645,0.1092,1.17
109833,0,M,-22108,-10081,114999.54,533468.97,26176.49,Secondary,Single / not married,House / apartment,Commercial associate,0.4841,0.4898,0.623,1,0.0775,2,0.7252,0.1511,3.45
109834,0,F,-20901,-8076,132557.82,533408.36,29102.11,Secondary,Single / not married,With parents,Commercial associate,0.5731,0.6602,0.4324,1,0.2592,1,0.9061,0.124,0.37
109835,1,F,-15352,-2445,116229.87,506330.16,37162.74,Secondary,Single / not married,House / apartment,Working,0.5191,0.3943,0.3549,3,0.3981,1,0.9811,0.0607,1.28
109836,0,F,-24265,-12828,68146.94,138058.91,5900.14,Higher education,Single / not married,House / apartment,Self-employed,0.5928,0.7531,0.4742,3,0.152,2,0.6595,0.0522,0.86
109837,0,F,-17761,-6959,102882.59,357605.14,19022.67,Higher education,Married,Municipal apartment,Commercial associate,0.6036,0.3464,0.4603,5,0.1179,1,0.7861,0.2302,4.29
109838,0,F,-15103,-10100,119364.22,560207.88,54579.25,Secondary,Married,House / apartment,Pensioner,0.4587,0.3839,0.5492,4,0.3432,1,0.8443,0.1158,1.14
109839,1,F,-13513,-10732,153369.33,453831.61,17410.82,Secondary,Married,House / apartment,State servant,0.3719,0.6723,0.1107,0,0.0557,1,0.6737,0.5458,6.07
109840,0,M,-23642,-212,200269.85,532350.5,23074.46,Secondary,Single / not married,House / apartment,State servant,0.7042,0.4417,0.2137,1,0.0182,1,0.6578,0.1013,1.6
109841,0,F,-11846,-5449,129439.89,354835.67,14228.76,Higher education,Married,House / apartment,Working,0.5943,0.2921,0.5039,0,0.0531,2,0.7638,0.0434,0.71
109842,0,F,-22971,-9800,128194.39,411036.38,31576.09,Secondary,Married,House / apartment,Working,0.6074,0.7117,0.6523,0,0.1463,3,0.486,0.3447,1.72
109843,0,M,-11388,-6913,57156.75,86702.26,5751.99,Secondary,Widow,House / apartment,Working,0.5775,0.5444,0.4084,1,0.084,2,0.5054,0.135,3.31
109844,0,F,-20935,-9585,198164.74,1103542.44,72476.24,Secondary,Widow,House / apartment,State servant,0.4539,0.6888,0.5902,7,0.0734,2,0.9501,0.1851,1.63
109845,0,M,-12346,-8210,100434.01,243717.52,21121.92,Secondary,Civil marriage,House / apartment,Working,0.7285,0.5446,0.4893,3,0.4088,1,0.7543,0.1309,2.77
109846,1,M,-22237,0,222107.72,1189415.43,43397.51,Higher education,Married,House / apartment,Pensioner,0.5608,0.4058,0.7979,4,0.1113,1,0.8241,0.4417,8.17
109847,0,F,-22244,-4464,303774.82,532346.22,33166.81,Secondary,Married,With parents,Pensioner,0.4975,0.4022,0.4616,4,0.1049,0,0.3742,0.1053,2.58
109848,1,M,-20358,-5973,132806.27,366048.52,24789.54,Higher education,Married,House / apartment,Working,0.2578,0.4799,0.4065,2,0.0177,2,0.5573,0.4482,3.59
109849,0,F,-25043,-5617,83883.05,330926.73,17932.39,Secondary,Married,House / apartment,Working,0.486,0.2801,0.6687,4,0.102,0,0.8511,0.0984,1.24
109850,0,F,-16462,-566,145920.29,313738.23,10804.94,Secondary,Married,House / apartment,Working,0.6134,0.7922,0.3487,1,0.0726,4,0.7741,0.0759,0.33
109851,0,F,-22300,-271,178400.46,1060146.77,66079.69,Lower secondary,Civil marriage,House / apartment,Commercial associate,0.5701,0.4662,0.4228,2,0.0519,2,0.9481,0.1255,2.18
109852,0,F,-17180,-4277,123805.12,498547.38,17517.72,Higher education,Married,With parents,Pensioner,0.6753,0.7341,0.57,4,0.0392,3,0.6982,0.088,0.58
109853,0,F,-7992,-12426,107988.38,554130.82,19431.94,Secondary,Married,House / apartment,Working,0.768,0.5481,0.6934,4,0.036,1,0.7113,0.0036,0.05
109854,0,M,-14770,-14404,200775.51,552076.17,36676.87,Secondary,Married,Rented apartment,Working,0.2298,0.6663,0.2994,1,0.0109,3,0.84,0.3522,6.76
109855,0,M,-7880,-12216,193622.96,456054.57,21653.68,Incomplete higher,Married,Rented apartment,State servant,0.5919,0.5034,0.4167,2,0.0414,1,0.6761,0.1394,0.98
109856,0,F,-19180,-13728,121727.56,646774.66,29223.28,Secondary,Single / not married,House / apartment,Working,0.3265,0.6731,0.7923,2,0.2223,3,0.8813,0.0233,0.25
109857,0,F,-10026,-13521,59294.01,147848.78,10347.19,Higher education,Married,Rented apartment,Working,0.6882,0.4554,0.3088,5,0.0733,2,0.6801,0.2602,3.12
109858,0,F,-13108,-9998,189284.79,610226.47,20452.63,Secondary,Single / not married,House / apartment,Working,0.5166,0.4207,0.7208,3,0.0508,1,0.7757,0.1585,1.15
109859,0,F,-22885,-1792,96564.85,466634.78,22085.21,Secondary,Married,With parents,Working,0.8701,0.2955,0.6584,3,0.0372,3,0.7479,0.1124,1.19
109860,0,F,-20528,-5356,165692.28,422663.55,17815.54,Lower secondary,Married,House / apartment,Working,0.4661,0.4069,0.448,2,0.1192,1,0.943,0.1716,4.29
109861,0,M,-13310,-10746,160033.18,711636.61,30678.9,Incomplete higher,Married,House / apartment,Commercial associate,0.6088,0.5521,0.7183,0,0.1503,1,0.6702,0.1523,1.94
109862,0,F,-16333,365243,52108.27,302343.06,23407.2,Secondary,Civil marriage,House / apartment,State servant,0.5128,0.5191,0.4084,2,0.0791,2,0.9394,0.2613,5.1
109863,0,F,-17692,-3924,153982.61,603894.44,28673.64,Higher education,Married,With parents,Working,0.5783,0.6306,0.4905,3,0.2005,2,0.6022,0.0943,0.2
109864,0,F,-13616,-557,195436.91,530828.8,19653.99,Secondary,Married,House / apartment,Commercial associate,0.4276,0.563,0.447,4,0.0028,2,0.491,0.0865,0.79
109865,0,M,-20710,-4944,209071.97,1198012.92,48363.54,Secondary,Civil marriage,House / apartment,Working,0.7919,0.4267,0.4085,3,0.2392,0,0.7399,0.126,2.98
109866,0,M,-9933,-4938,157086.39,883441.18,48887.02,Higher education,Married,House / apartment,Working,0.4328,0.6001,0.4094,3,0.3259,4,0.8947,0.0576,0.13
109867,0,F,-14927,-11880,49639.77,213953.19,10727.0,Higher education,Separated,House / apartment,Pensioner,0.3225,0.5595,0.656,4,0.1179,2,0.7368,0.1891,2.84
109868,0,F,-11870,-11452,297269.55,1450649.79,65610.98,Lower secondary,Separated,With parents,Working,0.5504,0.4903,0.5517,2,0.2,3,0.8599,0.0902,0.3
109869,0,F,-19445,365243,184621.39,901681.65,55754.85,Secondary,Separated,House / apartment,State servant,0.5031,0.4994,0.6139,4,0.0984,0,0.6265,0.0218,0.47
109870,0,F,-18749,-7582,75976.12,266142.37,17367.43,Secondary,Single / not married,House / apartment,Working,0.3596,0.6794,0.6523,4,0.0705,2,0.8713,0.2755,0.33
109871,0,F,-21734,-13182,95485.56,257168.31,14371.27,Secondary,Married,With parents,Working,0.6909,0.516,0.481,2,0.2087,4,0.4854,0.0204,0.14
109872,0,F,-13914,-6959,167238.01,301023.66,10044.22,Higher education,Single / not married,House / apartment,Self-employed,0.2616,0.2976,0.3979,6,0.0778,2,0.7336,0.1762,0.72
109873,0,F,-11427,-13963,214032.11,366759.02,15675.97,Lower secondary,Married,House / apartment,Working,0.7017,0.6912,0.6081,3,0.0371,1,0.7141,0.16,2.77
109874,0,F,-7893,-1330,112602.64,195829.91,17911.54,Higher education,Married,Rented apartment,Pensioner,0.4341,0.3076,0.5467,2,0.3638,1,0.9018,0.0912,0.3
109875,1,F,-22691,-4701,231894.77,597317.54,55601.07,Incomplete higher,Married,House / apartment,Commercial associate,0.4151,0.4693,0.4611,2,0.0577,2,0.8567,0.6476,6.61
109876,0,M,-13197,-13417,54938.97,110253.9,10020.23,Lower secondary,Married,House / apartment,Commercial associate,0.6362,0.4952,0.7274,5,0.0482,2,0.7951,0.4092,4.12
109877,0,F,-20795,-10452,83004.29,142293.0,5194.31,Higher education,Separated,House / apartment,Working,0.82,0.4267,0.4742,5,0.0987,0,0.351,0.0623,0.81
109878,0,M,-13852,-4132,47315.81,195162.83,17435.3,Secondary,Single / not married,Rented apartment,Self-employed,0.5235,0.3633,0.2881,1,0.0427,1,0.5776,0.155,2.21
109879,0,F,-13238,-13019,89897.66,272329.46,15194.91,Secondary,Married,Rented apartment,Working,0.7541,0.6698,0.3102,5,0.137,4,0.8641,0.0745,1.11
109880,0,F,-11490,-5590,337541.06,2024234.04,91365.63,Secondary,Civil marriage,House / apartment,Working,0.6058,0.2863,0.5688,2,0.033,2,0.7596,0.1077,0.57
109881,0,F,-21274,-11571,456704.22,2057069.02,79615.88,Higher education,Single / not married,House / apartment,Pensioner,0.6844,0.2972,0.8511,2,0.0831,0,0.5192,0.2004,0.26
109882,0,F,-12420,-4828,167547.93,959285.27,63527.17,Incomplete higher,Married,With parents,State servant,0.6908,0.6301,0.3012,3,0.0535,1,0.6951,0.1591,3.37
109883,0,F,-12599,-4948,103659.21,185697.46,14187.49,Secondary,Married,Municipal apartment,Commercial associate,0.5564,0.4256,0.6735,2,0.0108,2,0.8838,0.1244,0.81
109884,0,F,-19907,-4799,130365.6,349176.2,33986.18,Secondary,Married,Rented apartment,Pensioner,0.6109,0.4786,0.6702,3,0.3549,2,0.9383,0.1353,2.94
109885,0,M,-16564,-5331,191058.88,958301.51,98160.29,Secondary,Single / not married,House / apartment,Self-employed,0.4951,0.7594,0.1883,3,0.1212,2,0.7504,0.0638,0.47
109886,0,F,-20646,-8750,62340.12,266957.16,23553.34,Higher education,Married,With parents,Pensioner,0.2966,0.5922,0.5685,2,0.2043,1,0.7326,0.1294,2.03
109887,0,F,-9152,-11815,107487.03,336415.05,14579.83,Higher education,Married,House / apartment,Working,0.459,0.6653,0.6799,1,0.066,4,0.6288,0.348,6.74
109888,1,F,-24449,-9154,324224.41,1712972.18,179786.56,Secondary,Widow,House / apartment,Pensioner,0.4027,0.4266,0.5893,3,0.4582,1,0.8239,0.2242,2.89
109889,0,M,-11533,-376,82856.0,310882.54,13951.6,Higher education,Married,House / apartment,State servant,0.444,0.6656,0.4874,4,0.0164,2,0.7031,0.0028,0.04
109890,1,F,-9412,-8739,97541.8,548573.14,20399.58,Secondary,Married,Municipal apartment,Working,0.697,0.4843,0.6805,3,0.3165,0,0.7801,0.1317,2.87
109891,0,F,-9255,-6298,148339.15,587860.45,30308.84,Secondary,Married,House / apartment,Working,0.6116,0.5003,0.2673,3,0.0215,2,0.743,0.0649,1.39
